permit_id,issue_date,address,latitude,longitude,units,work_description,valuation
23-106000-000-00-RS,2024-11-14,6802 NE 6TH AVE,45.5720318,-122.6591503,1,New Construction,164696.0
23-106003-000-00-RS,2024-11-14,6804 NE 6TH AVE,45.5720318,-122.6591503,1,New Construction,164696.0
23-106004-000-00-RS,2024-11-14,6806 NE 6TH AVE,45.5720318,-122.6591503,1,New Construction,164696.0
23-106009-000-00-RS,2024-11-14,6810 NE 6TH AVE,45.5720318,-122.6591503,1,New Construction,164696.0
22-205431-000-00-RS,2024-11-14,8620 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205429-000-00-RS,2024-11-14,8618 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205427-000-00-RS,2024-11-14,8616 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205424-000-00-RS,2024-11-14,8614 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205423-000-00-RS,2024-11-14,8612 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205421-000-00-RS,2024-11-14,8610 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205419-000-00-RS,2024-11-14,8622 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205409-000-00-RS,2024-11-14,8630 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205412-000-00-RS,2024-11-14,8628 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205414-000-00-RS,2024-11-14,8626 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
22-205416-000-00-RS,2024-11-14,8624 SW 21ST AVE,45.4622127,-122.6989705,1,New Construction,136536.0
24-010547-000-00-RS,2024-11-14,7214 N BOSTON AVE,45.575567,-122.6911366,1,New Construction,225998.0
24-049140-000-00-RS,2024-11-14,4589 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,160034.0
24-049270-000-00-RS,2024-11-14,4577 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,153076.0
24-049147-000-00-RS,2024-11-14,4591 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,151253.0
24-049150-000-00-RS,2024-11-14,4593 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,153076.0
24-049157-000-00-RS,2024-11-14,4587 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,151253.0
24-049159-000-00-RS,2024-11-14,4581 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,153076.0
24-049162-000-00-RS,2024-11-14,4579 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,153076.0
24-049166-000-00-RS,2024-11-14,4585 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,153076.0
24-049267-000-00-RS,2024-11-14,4583 N HAIGHT AVE,45.5558734,-122.6704351,1,New Construction,153076.0
23-106005-000-00-RS,2024-11-14,6808 NE 6TH AVE,45.5720318,-122.6591503,1,New Construction,164696.0
24-091521-000-00-MP,2024-11-14,13115 SE FOSTER RD - Unit 09,45.4781644,-122.5295841,1,Replacement,40000.0
23-026113-000-00-CO,2024-11-14,2034 NE FLANDERS ST,45.5255182,-122.6446879,1,Alteration,150000.0
23-096848-000-00-CO,2024-11-15,4160 NE HALSEY ST,45.5333973,-122.6207704,224,New Construction,74354000.0
23-106011-000-00-RS,2024-11-15,6812 NE 6TH AVE,45.5720318,-122.6591503,1,New Construction,164696.0
24-082705-000-00-RS,2024-11-21,5000 SW MOSS ST - UNIT B,45.4678139,-122.7280739,1,Addition | ADU,180000.0
24-066816-000-00-RS,2024-11-25,8358 NE HOLLADAY ST - UNIT B,45.529978,-122.5766423,1,New Construction | ADU,132533.0
24-065749-000-00-RS,2024-11-25,6902 SE 77TH AVE - UNIT A,45.4728182,-122.5837409,1,New Construction,295461.0
24-065756-000-00-RS,2024-11-25,6902 SE 77TH AVE - UNIT C,45.4728182,-122.5837409,2,New Construction | ADU,254795.0
24-046301-000-00-RS,2024-11-27,11233 NE RUSSELL ST,45.5416005,-122.5470789,1,New Construction,214672.0
24-046300-000-00-RS,2024-11-27,11231 NE RUSSELL ST,45.5416005,-122.5470789,1,New Construction,214672.0
24-046299-000-00-RS,2024-11-27,11229 NE RUSSELL ST,45.5416005,-122.5470789,1,New Construction,214672.0
24-046294-000-00-RS,2024-11-27,11227 NE RUSSELL ST,45.5416005,-122.5470789,1,New Construction,214672.0
22-106895-000-00-RS,2024-11-27,6477 SE 62ND AVE,45.476121,-122.6000345,4,New Construction,162185.0
24-088057-000-00-RS,2024-12-02,4023 SE YAMHILL ST,45.5160826,-122.6206038,1,Addition,74219.0
24-088057-000-00-RS,2024-12-02,4023 SE YAMHILL ST,45.5160826,-122.6206038,1,Addition | Single Family Dwelling,74219.0
24-073663-000-00-RS,2024-12-03,7016 N ATLANTIC AVE - UNIT B,45.5738511,-122.6962271,1,Addition | Single Family Dwelling | ADU,30000.0
24-029032-000-00-RS,2024-12-03,6028 SW 18TH DR,45.4796178,-122.695584,1,New Construction | Single Family Dwelling,566601.0
24-026954-000-00-RS,2024-12-03,6012 SW 18TH DR,45.479619,-122.6966683,1,New Construction | Single Family Dwelling,474230.0
24-047163-000-00-RS,2024-12-04,6020 NE 45TH AVE,45.5668337,-122.6164424,1,New Construction | Single Family Dwelling,271485.0
24-055543-000-00-RS,2024-12-04,8454 SE 66TH AVE - Unit A,45.4627313,-122.5952667,2,Addition | Single Family Dwelling | ADU,99400.0
24-015654-000-00-RS,2024-12-06,11835 NE STANTON ST - UNIT B,45.5431571,-122.5410052,1,Alteration | Single Family Dwelling | ADU,55327.0
21-103159-REV-05-MI,2024-12-06,8435 SE 32ND AVE - UNIT C,45.4619203,-122.6302329,1,New Construction | Accessory Dwelling Unit | ADU,0.0
24-067395-000-00-RS,2024-12-06,7534 N JOHNSWOOD DR - UNIT B,45.5983469,-122.7393277,1,New Construction | Accessory Dwelling Unit | ADU,100000.0
23-106274-000-00-RS,2024-12-06,7307 N STANFORD AVE - UNIT C,45.5801031,-122.7243971,2,New Construction | Accessory Dwelling Unit | ADU,269119.0
24-044458-000-00-RS,2024-12-09,7432 SE 51ST AVE,45.4694034,-122.6107201,1,New Construction | Townhouse,150591.0
24-044457-000-00-RS,2024-12-09,7430 SE 51ST AVE,45.4694034,-122.6107201,1,New Construction | Townhouse,151419.0
24-044453-000-00-RS,2024-12-09,7424 SE 51ST AVE,45.4694034,-122.6107201,1,New Construction | Townhouse,174311.0
24-044455-000-00-RS,2024-12-09,7428 SE 51ST AVE,45.4694034,-122.6107201,1,New Construction | Townhouse,151419.0
24-018791-000-00-RS,2024-12-11,2909 N RUSSET ST - UNIT B,45.5779918,-122.6966335,2,New Construction | Townhouse | ADU,323032.0
24-018794-000-00-RS,2024-12-11,2907 N RUSSET ST - UNIT B,45.5779918,-122.6966335,2,New Construction | Townhouse | ADU,323032.0
24-069821-000-00-RS,2024-12-11,405 NE 67TH AVE - UNIT B,45.5255679,-122.5948416,1,New Construction | Accessory Dwelling Unit | ADU,132533.0
22-168766-000-00-RS,2024-12-11,4504 SE 71ST AVE,45.4899624,-122.5899673,2,New Construction | Duplex,500882.0
24-089573-000-00-RS,2024-12-12,2133 NE RODNEY AVE,45.5385904,-122.6645075,1,Alteration | Single Family Dwelling,51909.0
24-040502-000-00-CO,2024-12-13,7755 SE DIVISION ST,45.5059755,-122.5832484,124,New Construction | Apartments/Condos,30000000.0
24-035895-000-00-RS,2024-12-16,4266 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035882-000-00-RS,2024-12-16,4260 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035898-000-00-RS,2024-12-16,4272 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035894-000-00-RS,2024-12-16,4274 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035888-000-00-RS,2024-12-16,4276 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035903-000-00-RS,2024-12-16,4270 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035890-000-00-RS,2024-12-16,4264 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035885-000-00-RS,2024-12-16,4278 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035900-000-00-RS,2024-12-16,4268 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-035887-000-00-RS,2024-12-16,4262 NE GOING ST,45.5563844,-122.6193644,1,New Construction | Single Family Dwelling,119445.0
24-003802-000-00-RS,2024-12-17,2616 SE 84TH PL - UNIT B,45.503729,-122.5751832,1,Addition | Accessory Dwelling Unit | ADU,45772.0
24-055598-000-00-RS,2024-12-18,5622 SE 65TH AVE,45.4821501,-122.5966536,1,New Construction | Single Family Dwelling,218426.0
24-055602-000-00-RS,2024-12-18,5624 SE 65TH AVE,45.4821501,-122.5966536,1,New Construction | Single Family Dwelling,218426.0
24-066786-000-00-RS,2024-12-18,2255 S MILITARY RD - UNIT B,45.4419917,-122.6555724,1,Alteration | Single Family Dwelling | ADU,10000.0
23-077846-000-00-RS,2024-12-18,14368 SE KNIGHT ST,45.4793393,-122.5158397,1,New Construction | Townhouse,203257.0
23-077841-000-00-RS,2024-12-18,14364 SE KNIGHT ST,45.4793393,-122.5158397,1,New Construction | Townhouse,203257.0
23-077844-000-00-RS,2024-12-18,14366 SE KNIGHT ST,45.4793393,-122.5158397,1,New Construction | Townhouse,203257.0
23-094923-000-00-RS,2024-12-19,9343 SW 8TH AVE,45.4572049,-122.6875058,2,New Construction | Duplex,717051.0
23-030890-000-00-RS,2024-12-19,14370 SE KNIGHT ST,45.4793091,-122.5156866,1,New Construction | Townhouse,170118.0
23-030906-000-00-RS,2024-12-19,14372 SE KNIGHT ST,45.4793091,-122.5156866,1,New Construction | Townhouse,154217.0
23-030909-000-00-RS,2024-12-19,14374 SE KNIGHT ST,45.4793091,-122.5156866,1,New Construction | Townhouse,154217.0
23-030910-000-00-RS,2024-12-19,14376 SE KNIGHT ST,45.4793091,-122.5156866,1,New Construction | Townhouse,154217.0
24-079860-000-00-RS,2024-12-19,5626 SE 65TH AVE,45.4821501,-122.5966536,1,New Construction | Single Family Dwelling,205027.0
23-094846-000-00-RS,2024-12-23,9377 SW 8TH AVE,45.4569854,-122.6875091,2,New Construction | Duplex,717051.0
24-055592-000-00-RS,2024-12-23,5616 SE 65TH AVE,45.4821501,-122.5966536,1,New Construction | Single Family Dwelling,217748.0
24-068546-000-00-RS,2024-12-23,207 NE GOING ST,45.5565624,-122.6634278,1,New Construction | Townhouse,126403.0
24-068538-000-00-RS,2024-12-23,203 NE GOING ST,45.5565624,-122.6634278,1,New Construction | Townhouse,126403.0
24-068542-000-00-RS,2024-12-23,205 NE GOING ST,45.5565624,-122.6634278,1,New Construction | Townhouse,124415.0
24-057311-000-00-RS,2024-12-24,7822 SE SALMON ST,45.5142411,-122.5828375,1,New Construction | Townhouse,173121.0
24-010083-000-00-RS,2024-12-24,7314 SE 69TH AVE - UNIT B,45.4702784,-122.5919964,1,New Construction | Accessory Dwelling Unit | ADU,132895.0
24-051257-000-00-RS,2024-12-26,3105 NW BLUE SKY LN,45.5447166,-122.7688204,1,New Construction | Single Family Dwelling,404298.0
23-024276-000-00-CO,2024-12-26,2785 SE BELMONT ST,45.516679,-122.6374269,35,New Construction | Apartments/Condos,4175717.0
24-067122-000-00-RS,2024-12-27,396 N LOTUS ISLE DR - UNIT B,45.6064252,-122.6717099,1,Addition | Single Family Dwelling | ADU,225522.0
24-069701-000-00-RS,2024-12-27,12448 SW 62ND AVE - UNIT B,45.4353735,-122.7407938,1,New Construction | Accessory Dwelling Unit | ADU,100000.0
24-028416-000-00-CO,2024-12-31,7517 NE PACIFIC ST,45.5293482,-122.5855113,1,Alteration | Apartments/Condos,56641.0
24-057315-000-00-RS,2024-12-31,7824 SE SALMON ST,45.5142411,-122.5828375,1,New Construction | Townhouse,166495.0
24-057316-000-00-RS,2024-12-31,7828 SE SALMON ST,45.5142411,-122.5828375,1,New Construction | Townhouse,168980.0
24-058674-000-00-RS,2024-12-31,913 NE SUMNER ST,45.5608069,-122.6559735,1,New Construction | Single Family Dwelling,149613.0
24-059610-000-00-RS,2024-12-31,6914 N SWIFT ST,45.5973648,-122.7339579,1,New Construction | Single Family Dwelling,215035.0
24-059621-000-00-RS,2024-12-31,6916 N SWIFT ST,45.5973648,-122.7339579,1,New Construction | Single Family Dwelling,215035.0
24-078601-000-00-RS,2024-12-31,8417 N GLOUCESTER AVE,45.5849827,-122.7217712,1,New Construction | Single Family Dwelling,200788.0
24-078596-000-00-RS,2024-12-31,8405 N GLOUCESTER AVE,45.5849827,-122.7217712,1,New Construction | Single Family Dwelling,200622.0
24-078597-000-00-RS,2024-12-31,8409 N GLOUCESTER AVE,45.5849827,-122.7217712,1,New Construction | Single Family Dwelling,200788.0
24-078598-000-00-RS,2024-12-31,8413 N GLOUCESTER AVE,45.5849827,-122.7217712,1,New Construction | Single Family Dwelling,200622.0
24-024274-000-00-CO,2024-12-31,2175 SE STARK ST,45.5194853,-122.6437849,4,New Construction | Apartments/Condos,793930.0
24-073687-000-00-RS,2025-01-02,8350 NE HOLLADAY ST,45.529978,-122.5766423,1,New Construction | Townhouse,186375.0
24-073689-000-00-RS,2025-01-02,8352 NE HOLLADAY ST,45.529978,-122.5766423,1,New Construction | Townhouse,186375.0
24-073694-000-00-RS,2025-01-02,8354 NE HOLLADAY ST,45.529978,-122.5766423,1,New Construction | Townhouse,186375.0
24-073697-000-00-RS,2025-01-02,8356 NE HOLLADAY ST,45.529978,-122.5766423,1,New Construction | Townhouse,186375.0
23-065358-000-00-RS,2025-01-02,6329 SE 43RD AVE - UNIT B,45.4764616,-122.6188249,1,New Construction | Accessory Dwelling Unit | ADU,107244.0
24-038663-000-00-RS,2025-01-03,12141 SE KNAPP LN,45.4707256,-122.5373823,1,New Construction | Townhouse,296886.0
24-038669-000-00-RS,2025-01-03,12145 SE KNAPP LN,45.4707256,-122.5373823,1,New Construction | Townhouse,296886.0
24-078518-000-00-RS,2025-01-06,5990 SW HAINES ST,45.4366499,-122.7383771,1,New Construction | Single Family Dwelling,536515.0
24-074164-000-00-RS,2025-01-07,610 SE 84TH AVE - UNIT B,45.5181692,-122.5769676,1,Alteration | Accessory Dwelling Unit | ADU,23138.0
24-088504-000-00-RS,2025-01-08,5609 SW CALIFORNIA ST - UNIT B,45.4748778,-122.7346336,1,New Construction | Accessory Dwelling Unit | ADU,109340.0
20-197097-000-00-RS,2025-01-09,13050 SE EVERGREEN ST - Unit B,45.4726066,-122.5292335,1,Alteration | Accessory Dwelling Unit | ADU,61658.0
24-010896-000-00-RS,2025-01-09,2075 SE HAROLD ST,45.4833771,-122.6444624,1,New Construction | Townhouse,152478.0
24-010893-000-00-RS,2025-01-09,2079 SE HAROLD ST,45.4833771,-122.6444624,1,New Construction | Townhouse,152478.0
24-010888-000-00-RS,2025-01-09,2081 SE HAROLD ST,45.4833771,-122.6444624,1,New Construction | Townhouse,156160.0
24-010894-000-00-RS,2025-01-09,2077 SE HAROLD ST,45.4833771,-122.6444624,1,New Construction | Townhouse,152478.0
24-010897-000-00-RS,2025-01-09,2073 SE HAROLD ST,45.4833771,-122.6444624,1,New Construction | Townhouse,148126.0
24-010899-000-00-RS,2025-01-09,2071 SE HAROLD ST,45.4833771,-122.6444624,1,New Construction | Townhouse,152478.0
24-010904-000-00-RS,2025-01-09,2069 SE HAROLD ST,45.4833771,-122.6444624,1,New Construction | Townhouse,148126.0
24-010906-000-00-RS,2025-01-09,2067 SE HAROLD ST,45.4833771,-122.6444624,1,New Construction | Townhouse,150469.0
24-074610-000-00-RS,2025-01-13,5525 NE JESSUP ST - UNIT B,45.5643403,-122.6057996,1,New Construction | Accessory Dwelling Unit | ADU,100000.0
23-012953-000-00-RS,2025-01-14,114 NE 74TH AVE,45.5236448,-122.5865391,1,New Construction | Single Family Dwelling,203435.0
24-098155-000-00-RS,2025-01-14,11404 SE HOLGATE BLVD - UNIT B,45.4894868,-122.545989,2,New Construction | Accessory Dwelling Unit | ADU,265066.0
24-064676-000-00-RS,2025-01-14,9017 SE COOPER ST,45.4735329,-122.5703213,1,New Construction | Single Family Dwelling,232717.0
24-061246-000-00-RS,2025-01-14,6915 N SMITH ST,45.5909892,-122.7361805,1,New Construction | Single Family Dwelling,207205.0
24-049301-000-00-RS,2025-01-14,4462 SE 58TH AVE,45.4905796,-122.6034985,1,Addition | Duplex,208629.0
24-060893-000-00-RS,2025-01-15,6961 NE STANTON ST,45.5438795,-122.590879,1,New Construction | Single Family Dwelling,147940.0
24-060891-000-00-RS,2025-01-15,6963 NE STANTON ST,45.5438795,-122.590879,1,New Construction | Single Family Dwelling,150259.0
24-068707-000-00-RS,2025-01-16,8351 N NEWMAN AVE,45.5836806,-122.7157381,1,New Construction | Townhouse,167768.0
24-068707-000-00-RS,2025-01-16,8351 N NEWMAN AVE,45.5836806,-122.7157381,1,New Construction | Townhouse,167768.0
24-068711-000-00-RS,2025-01-16,8353 N NEWMAN AVE,45.5836806,-122.7157381,1,New Construction | Townhouse,167287.0
24-068711-000-00-RS,2025-01-16,8353 N NEWMAN AVE,45.5836806,-122.7157381,1,New Construction | Townhouse,167287.0
24-068715-000-00-RS,2025-01-16,8355 N NEWMAN AVE,45.5836806,-122.7157381,1,New Construction | Townhouse,167287.0
24-068715-000-00-RS,2025-01-16,8355 N NEWMAN AVE,45.5836806,-122.7157381,1,New Construction | Townhouse,167287.0
24-068717-000-00-RS,2025-01-16,8357 N NEWMAN AVE,45.5836806,-122.7157381,1,New Construction | Townhouse,164791.0
24-068717-000-00-RS,2025-01-16,8357 N NEWMAN AVE,45.5836806,-122.7157381,1,New Construction | Townhouse,164791.0
24-053401-000-00-RS,2025-01-17,4219 N ALBINA AVE - UNIT B,45.5541974,-122.6747684,1,Alteration | Accessory Dwelling Unit | ADU,500.0
24-009050-000-00-RS,2025-01-17,8422 SE CLAY ST,45.5108165,-122.5768118,1,New Construction | Townhouse,167374.0
24-009055-000-00-RS,2025-01-17,8420 SE CLAY ST,45.5108165,-122.5768118,1,New Construction | Townhouse,153984.0
24-009057-000-00-RS,2025-01-17,8418 SE CLAY ST,45.5108165,-122.5768118,1,New Construction | Townhouse,153984.0
24-009064-000-00-RS,2025-01-17,8416 SE CLAY ST,45.5108165,-122.5768118,1,New Construction | Townhouse,153984.0
24-066058-000-00-RS,2025-01-17,6727 SE GLADSTONE ST,45.4933433,-122.5936923,1,New Construction | Single Family Dwelling,192768.0
24-066056-000-00-RS,2025-01-17,6725 SE GLADSTONE ST,45.4933433,-122.5936923,1,New Construction | Single Family Dwelling,192768.0
24-066053-000-00-RS,2025-01-17,6723 SE GLADSTONE ST,45.4933433,-122.5936923,1,New Construction | Single Family Dwelling,192768.0
